{0=Subscriber{id=0, firstName='Абрам', lastName='Смирнов', gender=м, age=84, phoneNumber='380670832861', operator=Kievstar}
, 625=Subscriber{id=625, firstName='Франц', lastName='Котов', gender=м, age=33, phoneNumber='380972981260', operator=Kievstar}
, 626=Subscriber{id=626, firstName='Фридрих', lastName='Горбунов', gender=м, age=88, phoneNumber='380951062343', operator=Vodafone}
, 627=Subscriber{id=627, firstName='Фуад', lastName='Кудряшов', gender=м, age=39, phoneNumber='380986807728', operator=Kievstar}
, 628=Subscriber{id=628, firstName='Харитон', lastName='Быков', gender=м, age=68, phoneNumber='380507266215', operator=Vodafone}
, 629=Subscriber{id=629, firstName='Роксана', lastName='Андреева', gender=ж, age=48, phoneNumber='380667588533', operator=Vodafone}
, 630=Subscriber{id=630, firstName='Роксалана', lastName='Ковалёва', gender=ж, age=61, phoneNumber='380982666290', operator=Kievstar}
, 631=Subscriber{id=631, firstName='Романа', lastName='Ильина', gender=ж, age=6, phoneNumber='380734478576', operator=Life}
, 632=Subscriber{id=632, firstName='Руслана', lastName='Гусева', gender=ж, age=41, phoneNumber='380507208500', operator=Vodafone}
, 633=Subscriber{id=633, firstName='Сабина', lastName='Титова', gender=ж, age=42, phoneNumber='380732529099', operator=Life}
, 634=Subscriber{id=634, firstName='Эдвард', lastName='Суворов', gender=м, age=60, phoneNumber='380975424970', operator=Kievstar}
, 635=Subscriber{id=635, firstName='Эдгар', lastName='Абрамов', gender=м, age=61, phoneNumber='380738008400', operator=Life}
, 636=Subscriber{id=636, firstName='Санда', lastName='Баранова', gender=ж, age=84, phoneNumber='380630581109', operator=Life}
, 637=Subscriber{id=637, firstName='Сандра', lastName='Куликова', gender=ж, age=81, phoneNumber='380671776825', operator=Kievstar}
, 638=Subscriber{id=638, firstName='Александра', lastName='Алексеева', gender=ж, age=64, phoneNumber='380976544241', operator=Kievstar}
, 639=Subscriber{id=639, firstName='Сара', lastName='Степанова', gender=ж, age=16, phoneNumber='380678817630', operator=Kievstar}
, 640=Subscriber{id=640, firstName='Эмир', lastName='Белозёров', gender=м, age=11, phoneNumber='380502564595', operator=Vodafone}
, 641=Subscriber{id=641, firstName='Эммануил', lastName='Рожков', gender=м, age=11, phoneNumber='380973868984', operator=Kievstar}
, 642=Subscriber{id=642, firstName='Эрик', lastName='Самсонов', gender=м, age=60, phoneNumber='380676631763', operator=Kievstar}
, 643=Subscriber{id=643, firstName='Эрнест', lastName='Мясников', gender=м, age=77, phoneNumber='380934895958', operator=Life}
, 644=Subscriber{id=644, firstName='Серафима', lastName='Захарова', gender=ж, age=71, phoneNumber='380736528355', operator=Life}
, 645=Subscriber{id=645, firstName='Юлий', lastName='Буров', gender=м, age=27, phoneNumber='380930964234', operator=Life}
, 646=Subscriber{id=646, firstName='Юрий', lastName='Сысоев', gender=м, age=61, phoneNumber='380930803356', operator=Life}
, 647=Subscriber{id=647, firstName='Юсуф', lastName='Трофимов', gender=м, age=10, phoneNumber='380937006804', operator=Life}
, 648=Subscriber{id=648, firstName='Юхим', lastName='Мартынов', gender=м, age=12, phoneNumber='380675230962', operator=Kievstar}
, 649=Subscriber{id=649, firstName='Сима', lastName='Григорьева', gender=ж, age=60, phoneNumber='380735442976', operator=Life}
, 650=Subscriber{id=650, firstName='Яков', lastName='Горшков', gender=м, age=37, phoneNumber='380938660648', operator=Life}
, 651=Subscriber{id=651, firstName='Снежана', lastName='Медведева', gender=ж, age=31, phoneNumber='380975019275', operator=Kievstar}
, 652=Subscriber{id=652, firstName='София', lastName='Ершова', gender=ж, age=20, phoneNumber='380630913362', operator=Life}
, 653=Subscriber{id=653, firstName='Софья', lastName='Никитина', gender=ж, age=53, phoneNumber='380507108788', operator=Vodafone}
, 654=Subscriber{id=654, firstName='Ярослав', lastName='Панфилов', gender=м, age=77, phoneNumber='380978378253', operator=Kievstar}
, 655=Subscriber{id=655, firstName='Ясон', lastName='Копылов', gender=м, age=22, phoneNumber='380979373210', operator=Kievstar}
, 656=Subscriber{id=656, firstName='Абрам', lastName='Михеев', gender=м, age=61, phoneNumber='380952988970', operator=Vodafone}
, 657=Subscriber{id=657, firstName='Аваз', lastName='Галкин', gender=м, age=49, phoneNumber='380984942151', operator=Kievstar}
, 658=Subscriber{id=658, firstName='Таира', lastName='Данилова', gender=ж, age=29, phoneNumber='380670704567', operator=Kievstar}
, 659=Subscriber{id=659, firstName='Август', lastName='Лобанов', gender=м, age=71, phoneNumber='380932206991', operator=Life}
, 660=Subscriber{id=660, firstName='Августин', lastName='Лукин', gender=м, age=12, phoneNumber='380638717805', operator=Life}
, 661=Subscriber{id=661, firstName='Тамара', lastName='Журавлева', gender=ж, age=76, phoneNumber='380663138643', operator=Vodafone}
, 662=Subscriber{id=662, firstName='Татьяна', lastName='Николаева', gender=ж, age=52, phoneNumber='380982560152', operator=Kievstar}
, 663=Subscriber{id=663, firstName='Тереза', lastName='Путина', gender=ж, age=78, phoneNumber='380932493916', operator=Life}
, 664=Subscriber{id=664, firstName='Агап', lastName='Хохлов', gender=м, age=85, phoneNumber='380978166657', operator=Kievstar}
, 665=Subscriber{id=665, firstName='Триана', lastName='Крылова', gender=ж, age=80, phoneNumber='380981838734', operator=Kievstar}
, 666=Subscriber{id=666, firstName='﻿Августа', lastName='Максимова', gender=ж, age=43, phoneNumber='380957833611', operator=Vodafone}
, 667=Subscriber{id=667, firstName='Августина', lastName='Сидорова', gender=ж, age=57, phoneNumber='380936620646', operator=Life}
, 668=Subscriber{id=668, firstName='Адис', lastName='Русаков', gender=м, age=26, phoneNumber='380733696340', operator=Life}
, 669=Subscriber{id=669, firstName='Авигея', lastName='Белоусова', gender=ж, age=86, phoneNumber='380739305931', operator=Life}
, 670=Subscriber{id=670, firstName='Агата', lastName='Федотова', gender=ж, age=58, phoneNumber='380738402331', operator=Life}
, 671=Subscriber{id=671, firstName='Азамат', lastName='Тетерин', gender=м, age=76, phoneNumber='380670112992', operator=Kievstar}
, 672=Subscriber{id=672, firstName='Айдар', lastName='Колобов', gender=м, age=35, phoneNumber='380951808171', operator=Vodafone}
, 673=Subscriber{id=673, firstName='Айнур', lastName='Субботин', gender=м, age=64, phoneNumber='380506206291', operator=Vodafone}
, 674=Subscriber{id=674, firstName='Адель', lastName='Матвеева', gender=ж, age=75, phoneNumber='380733896521', operator=Life}
, 675=Subscriber{id=675, firstName='Аким', lastName='Шилов', gender=м, age=13, phoneNumber='380971943440', operator=Kievstar}
, 676=Subscriber{id=676, firstName='Адельфина', lastName='Дмитриева', gender=ж, age=83, phoneNumber='380970715783', operator=Kievstar}
, 677=Subscriber{id=677, firstName='Аделина', lastName='Калинина', gender=ж, age=63, phoneNumber='380951112721', operator=Vodafone}
, 678=Subscriber{id=678, firstName='Аза', lastName='Анисимова', gender=ж, age=60, phoneNumber='380938258877', operator=Life}
, 679=Subscriber{id=679, firstName='Азалия', lastName='Петухова', gender=ж, age=84, phoneNumber='380679322602', operator=Kievstar}
, 680=Subscriber{id=680, firstName='Али', lastName='Юрченко', gender=м, age=83, phoneNumber='380982158031', operator=Kievstar}
, 681=Subscriber{id=681, firstName='Аида', lastName='Антонова', gender=ж, age=37, phoneNumber='380636672769', operator=Life}
, 682=Subscriber{id=682, firstName='Альфред', lastName='Сафонов', gender=м, age=72, phoneNumber='380508915117', operator=Vodafone}
, 683=Subscriber{id=683, firstName='Амадей', lastName='Капустин', gender=м, age=49, phoneNumber='380660814684', operator=Vodafone}
, 684=Subscriber{id=684, firstName='Амадеус', lastName='Кириллов', gender=м, age=82, phoneNumber='380936030868', operator=Life}
, 685=Subscriber{id=685, firstName='Александра', lastName='Филиппова', gender=ж, age=39, phoneNumber='380667514887', operator=Vodafone}
, 686=Subscriber{id=686, firstName='Амвросий', lastName='Елисеев', gender=м, age=41, phoneNumber='380631116919', operator=Life}
, 687=Subscriber{id=687, firstName='Ананий', lastName='Кошелев', gender=м, age=44, phoneNumber='380982074695', operator=Kievstar}
, 688=Subscriber{id=688, firstName='Анастасий', lastName='Костин', gender=м, age=20, phoneNumber='380959111033', operator=Vodafone}
, 689=Subscriber{id=689, firstName='Анатолий', lastName='Горбачёв', gender=м, age=56, phoneNumber='380505846550', operator=Vodafone}
, 690=Subscriber{id=690, firstName='Анвар', lastName='Орехов', gender=м, age=12, phoneNumber='380662821638', operator=Vodafone}
, 691=Subscriber{id=691, firstName='Алла', lastName='Александрова', gender=ж, age=71, phoneNumber='380958877906', operator=Vodafone}
, 692=Subscriber{id=692, firstName='Альберта', lastName='Коновалова', gender=ж, age=82, phoneNumber='380664851972', operator=Vodafone}
, 693=Subscriber{id=693, firstName='Андрей', lastName='Евдокимов', gender=м, age=56, phoneNumber='380930769095', operator=Life}
, 694=Subscriber{id=694, firstName='Аникита', lastName='Калашников', gender=м, age=70, phoneNumber='380679840218', operator=Kievstar}
, 695=Subscriber{id=695, firstName='Антон', lastName='Кабанов', gender=м, age=58, phoneNumber='380679283743', operator=Kievstar}
, 696=Subscriber{id=696, firstName='Арам', lastName='Носков', gender=м, age=22, phoneNumber='380957054881', operator=Vodafone}
, 697=Subscriber{id=697, firstName='Амалия', lastName='Громова', gender=ж, age=75, phoneNumber='380976802187', operator=Kievstar}
, 698=Subscriber{id=698, firstName='Амина', lastName='Фомина', gender=ж, age=34, phoneNumber='380930978635', operator=Life}
, 699=Subscriber{id=699, firstName='Аркадий', lastName='Лапин', gender=м, age=54, phoneNumber='380671375792', operator=Kievstar}
, 700=Subscriber{id=700, firstName='Арман', lastName='Прохоров', gender=м, age=72, phoneNumber='380668091572', operator=Vodafone}
, 701=Subscriber{id=701, firstName='Анна', lastName='Мельникова', gender=ж, age=74, phoneNumber='380974922240', operator=Kievstar}
, 702=Subscriber{id=702, firstName='Анастасия', lastName='Щербакова', gender=ж, age=82, phoneNumber='380980418612', operator=Kievstar}
, 703=Subscriber{id=703, firstName='Ангелина', lastName='Блинова', gender=ж, age=73, phoneNumber='380971967087', operator=Kievstar}
, 704=Subscriber{id=704, firstName='Андриана', lastName='Колесникова', gender=ж, age=50, phoneNumber='380988075223', operator=Kievstar}
, 705=Subscriber{id=705, firstName='Анжела', lastName='Иванова', gender=ж, age=41, phoneNumber='380989787160', operator=Kievstar}
, 706=Subscriber{id=706, firstName='Анисья', lastName='Смирнова', gender=ж, age=86, phoneNumber='380506365626', operator=Vodafone}
, 707=Subscriber{id=707, firstName='Анита', lastName='Кузнецова', gender=ж, age=77, phoneNumber='380669838756', operator=Vodafone}
, 708=Subscriber{id=708, firstName='Артемий', lastName='Пахомов', gender=м, age=47, phoneNumber='380632513878', operator=Life}
, 709=Subscriber{id=709, firstName='Анжелика', lastName='Соколова', gender=ж, age=17, phoneNumber='380635882699', operator=Life}
, 710=Subscriber{id=710, firstName='Лика', lastName='Лебедева', gender=ж, age=9, phoneNumber='380935296955', operator=Life}
, 711=Subscriber{id=711, firstName='Аскар', lastName='Филатов', gender=м, age=64, phoneNumber='380931641345', operator=Life}
, 712=Subscriber{id=712, firstName='Аскольд', lastName='Крюков', gender=м, age=48, phoneNumber='380973574222', operator=Kievstar}
, 713=Subscriber{id=713, firstName='Анэля', lastName='Морозова', gender=ж, age=48, phoneNumber='380631539702', operator=Life}
, 714=Subscriber{id=714, firstName='Афанасий', lastName='Кулаков', gender=м, age=28, phoneNumber='380666916891', operator=Vodafone}
, 715=Subscriber{id=715, firstName='Алира', lastName='Волкова', gender=ж, age=34, phoneNumber='380738173090', operator=Life}
, 716=Subscriber{id=716, firstName='Арьяна', lastName='Соловаьева', gender=ж, age=64, phoneNumber='380980366561', operator=Kievstar}
